order_id,order_date,first_name,last_name,total_amount
CA-2017-125752,7/31/2017,Eugene,Hildebrand,41.424
CA-2016-104969,04-08-2016,Eugene,Hildebrand,8.872
US-2016-156097,9/19/2016,Eugene,Hildebrand,701.372
CA-2017-124744,6/21/2017,Eugene,Hildebrand,82.4
CA-2015-134201,04-10-2015,Eugene,Hildebrand,142.04
US-2015-154389,11/27/2015,Eugene,Hildebrand,748.752
CA-2016-136126,5/24/2016,Eugene,Hildebrand,69.5
CA-2014-100867,10/19/2014,Eugene,Hildebrand,321.552
CA-2016-160486,12/30/2016,Evan,Henry,72.224
CA-2016-167115,04-04-2016,Evan,Henry,588.784
CA-2017-112984,9/16/2017,Evan,Henry,20.544
CA-2014-139542,10/25/2014,Evan,Henry,40.776
CA-2014-105340,11/22/2014,Evan,Henry,6.928
CA-2014-143840,5/22/2014,Evan,Henry,135.98
US-2014-117163,1/27/2014,Ed,Jacobs,57.23
CA-2015-169656,8/13/2015,Ed,Jacobs,422.856
CA-2017-123085,03-03-2017,Ed,Jacobs,1049.44
CA-2014-108273,12/16/2014,Ed,Jacobs,36.288
US-2017-110989,11-03-2017,Eva,Jacobs,43.5
CA-2017-147410,09-04-2017,Eva,Jacobs,421.1
CA-2014-105648,03-03-2014,Eva,Jacobs,626.352
CA-2016-142594,12-01-2016,Eva,Jacobs,137.94
CA-2017-133641,5/14/2017,Eva,Jacobs,48.69
CA-2015-154340,11/29/2015,Eileen,Kiefer,56.3
CA-2015-109113,12/19/2015,Eileen,Kiefer,25.488
CA-2017-108091,11/16/2017,Eileen,Kiefer,23.36
CA-2014-111871,3/18/2014,Eileen,Kiefer,1198.33
CA-2016-113061,4/22/2016,Ed,Ludwig,86.62
CA-2017-150707,10/14/2017,Ed,Ludwig,37.66
CA-2015-139584,8/24/2015,Eleni,McCrary,284.364
CA-2017-137344,8/20/2017,Eleni,McCrary,40.29
CA-2015-142041,06-07-2015,Eleni,McCrary,7.52
CA-2015-113404,7/16/2015,Eleni,McCrary,1348.704
CA-2016-158358,03-04-2016,Eleni,McCrary,159.98
CA-2015-149748,5/31/2015,Elizabeth,Moffitt,274.8
CA-2017-122035,7/20/2017,Elizabeth,Moffitt,14.62
CA-2017-114258,11-05-2017,Elizabeth,Moffitt,492.768
CA-2016-136595,09-05-2016,Elizabeth,Moffitt,21.204
US-2017-128398,05-02-2017,Elizabeth,Moffitt,159.56
CA-2016-116764,8/27/2016,Elizabeth,Moffitt,9.216
CA-2015-109603,1/26/2015,Elizabeth,Moffitt,182.72
CA-2014-103807,12-02-2014,Elizabeth,Moffitt,5.95
CA-2015-148873,10-01-2015,Eric,Murdock,2.992
CA-2017-168942,08-01-2017,Eric,Murdock,186.54
CA-2015-129042,12-12-2015,Eric,Murdock,8.22
CA-2015-119697,12/28/2015,Eric,Murdock,54.384
CA-2015-156566,10-01-2015,Eric,Murdock,572.8
CA-2014-127691,7/22/2014,Erin,Mull,5.96
CA-2016-155670,8/13/2016,Erin,Mull,11.232
CA-2017-149720,06-04-2017,Erin,Mull,30.336
CA-2017-133620,11/13/2017,Erin,Mull,11.21
CA-2015-163237,08-07-2015,Eudokia,Martin,494.97
CA-2017-132437,09-08-2017,Eudokia,Martin,65.12
US-2015-159499,11/21/2015,Eudokia,Martin,325.632
CA-2016-161669,11-07-2016,Eudokia,Martin,37.44
CA-2017-134915,11-12-2017,Eugene,Moren,41.6
CA-2016-139997,07-01-2016,Eugene,Moren,1499.95
CA-2016-152730,5/30/2016,Eugene,Moren,364.74
US-2016-131058,12/27/2016,Eugene,Moren,20.16
CA-2014-168158,7/19/2014,Eugene,Moren,6.096
CA-2015-146255,03-07-2015,Eugene,Moren,119.85
CA-2015-141754,12/20/2015,Evan,Minnotte,11.696
CA-2017-162033,3/26/2017,Evan,Minnotte,53.25
CA-2017-167549,7/25/2017,Evan,Minnotte,298.116
CA-2016-126284,9/20/2016,Edward,Nazzal,83.7
CA-2015-103177,5/30/2015,Edward,Nazzal,239.97
CA-2016-165848,06-04-2016,Edward,Nazzal,14.94
CA-2017-160087,3/18/2017,Edward,Nazzal,23.832
CA-2017-111815,03-03-2017,Emily,Phan,180.98
CA-2016-140641,10/28/2016,Emily,Phan,38.19
CA-2015-163587,3/14/2015,Emily,Phan,16.52
US-2016-131611,11-05-2016,Emily,Phan,863.128
CA-2017-149888,11-07-2017,Emily,Phan,359.97
US-2016-159856,10/18/2016,Emily,Phan,307.92
CA-2017-102099,12/18/2017,Emily,Phan,6.63
CA-2017-157483,11-11-2017,Emily,Phan,181.86
US-2017-122637,09-03-2017,Emily,Phan,42.616
CA-2014-134278,07-06-2014,Emily,Phan,559.992
CA-2015-123330,6/21/2015,Emily,Phan,107.976
US-2017-165953,12/31/2016,Emily,Phan,47.616
US-2016-119298,11/25/2016,Emily,Phan,59.98
CA-2016-113390,10-11-2016,Emily,Phan,5.344
CA-2017-131303,11/28/2017,Emily,Phan,62.65
US-2017-125808,11-12-2017,Emily,Phan,11.56
CA-2017-122770,12/13/2017,Emily,Phan,8.64
CA-2016-162236,11-04-2016,Elpida,Rittenbach,45.248
CA-2016-149223,09-06-2016,Elpida,Rittenbach,77.88
CA-2015-127019,12/21/2015,Elpida,Rittenbach,60.984
CA-2016-127775,06-11-2016,Erica,Smith,239.97
CA-2014-156433,9/20/2014,Erica,Smith,9.96
CA-2017-103499,11/20/2017,Erica,Smith,209.568
US-2017-163300,9/15/2017,Erica,Smith,2357.488
CA-2015-142433,4/20/2015,Erica,Smith,117.456
CA-2016-134936,12/19/2016,Erin,Smith,455.97
CA-2017-127397,2/24/2017,Erin,Smith,123.92
CA-2017-157469,12-02-2017,Erin,Smith,19.728
CA-2017-139619,9/19/2017,Erin,Smith,95.616
CA-2016-136924,7/14/2016,Erin,Smith,380.864
CA-2014-108189,10-02-2014,Erin,Smith,9.408
CA-2015-104129,2/27/2015,Erin,Smith,105.98
CA-2016-108056,9/29/2016,Erin,Smith,859.2
CA-2016-154998,04-07-2016,Erin,Smith,37.94
US-2015-131359,10/30/2015,Frank,Atkinson,59.994
CA-2014-156601,9/19/2014,Frank,Atkinson,7.16
CA-2015-135391,02-09-2015,Frank,Atkinson,40.096
CA-2015-140718,07-02-2015,Frank,Atkinson,74.24
CA-2015-108672,09-10-2015,Frank,Atkinson,106.68
CA-2017-122364,9/24/2017,Frank,Atkinson,859.2
CA-2016-113845,11/20/2016,Frank,Atkinson,289.568
CA-2017-167640,03-06-2017,Frank,Carlisle,23.88
CA-2015-115693,12-10-2015,Frank,Carlisle,56.3
CA-2017-117422,10/21/2017,Frank,Carlisle,161.568
CA-2016-147256,10/17/2016,Frank,Carlisle,449.97
CA-2017-144456,09-08-2017,Frank,Carlisle,61.68
CA-2015-104059,6/13/2015,Frank,Carlisle,3.424
CA-2015-149517,9/19/2015,Frank,Carlisle,60.84
US-2014-134054,10-10-2014,Fred,Chung,255.85
CA-2015-138492,5/15/2015,Fred,Chung,51.968
CA-2016-138968,3/15/2016,Fred,Chung,4.544
CA-2015-107741,03-08-2015,Fred,Chung,3.408
CA-2015-121405,3/30/2015,Fred,Chung,23.52
CA-2017-107517,02-05-2017,Fred,Chung,1640.7
US-2017-126081,6/29/2017,Fred,Chung,5.184
CA-2017-101308,10-02-2017,Frank,Gastineau,8.94
CA-2017-127460,07-10-2017,Frank,Gastineau,298.464
CA-2017-106033,10/15/2017,Frank,Gastineau,87.92
CA-2014-152443,5/21/2014,Frank,Gastineau,447.86
CA-2017-155607,11/26/2017,Frank,Gastineau,58.73
CA-2017-160801,9/19/2017,Frank,Gastineau,4.842
CA-2014-101833,11/17/2014,Frank,Gastineau,34.44
CA-2017-162474,3/13/2017,Frank,Hawley,7.992
CA-2014-100916,10/21/2014,Frank,Hawley,194.7
CA-2017-104318,5/13/2017,Frank,Hawley,20.768
CA-2014-153808,04-06-2014,Frank,Hawley,70.95
CA-2016-168557,9/19/2016,Frank,Hawley,8.928
CA-2017-128370,09-10-2017,Frank,Hawley,362.352
CA-2017-121503,07-03-2017,Frank,Hawley,273.896
CA-2016-152170,11-12-2016,Frank,Hawley,287.52
CA-2017-104640,11-10-2017,Frank,Hawley,931.176
CA-2017-107832,11/23/2017,Frank,Hawley,7.476
CA-2015-165624,8/23/2015,Fred,Harton,542.94
CA-2015-148859,12/28/2015,Fred,Harton,24.816
CA-2017-104801,2/13/2017,Fred,Harton,6.63
CA-2017-106831,06-01-2017,Fred,Harton,3.798
CA-2015-162047,11-03-2015,Fred,Hopkins,1448.82
CA-2017-121398,12/25/2017,Fred,Hopkins,153.552
CA-2014-169684,10/20/2014,Fred,Hopkins,328.59
CA-2017-126676,9/29/2017,Fred,Hopkins,7.98
CA-2017-109750,7/22/2017,Fred,Hopkins,29.97
US-2017-124303,07-06-2017,Fred,Hopkins,2.946
CA-2015-111829,3/19/2015,Fred,Hopkins,1247.64
CA-2016-104689,12-01-2016,Fred,Hopkins,23.04
CA-2016-104983,07-03-2016,Filia,McAdams,123.92
CA-2014-114643,6/13/2014,Filia,McAdams,14.52
US-2017-164056,4/29/2017,Filia,McAdams,1048.35
CA-2017-127929,12/23/2017,Filia,McAdams,181.95
CA-2016-132143,09-03-2016,Filia,McAdams,48.16
CA-2016-124814,04-10-2016,Filia,McAdams,12.96
US-2016-101196,05-12-2016,Filia,McAdams,82.368
CA-2014-114790,03-11-2014,Filia,McAdams,146.76
CA-2017-143651,3/25/2017,Filia,McAdams,23.1
CA-2016-134516,9/20/2016,Filia,McAdams,17.088
CA-2015-130554,04-07-2015,Frank,Merwin,11.736
US-2017-153948,11-06-2017,Frank,Merwin,59.94
CA-2016-103163,06-07-2016,Frank,Merwin,4.784
CA-2017-146535,11/24/2017,Frank,Merwin,2.88
US-2017-129777,07-03-2017,Frank,Merwin,258.9
CA-2014-123260,8/26/2014,Frank,Merwin,176.8
CA-2016-155488,11/13/2016,Frank,Merwin,44.02
CA-2016-114867,12/23/2016,Frank,Merwin,7.968
CA-2017-121160,11-04-2017,Frank,Merwin,7.536
CA-2015-124499,10-09-2015,Fred,McMath,389.97
US-2016-135720,12-11-2016,Fred,McMath,243.384
CA-2016-141082,12-09-2016,Fred,McMath,3.69
CA-2016-145842,6/17/2016,Fred,McMath,40.74
CA-2017-163321,08-07-2017,Fred,McMath,79.992
CA-2017-134796,6/25/2017,Fred,McMath,148.48
CA-2015-112711,07-12-2015,Fred,McMath,307.168
CA-2015-136147,11/13/2015,Fred,McMath,121.104
CA-2016-146150,2/14/2016,Fred,McMath,264.18
CA-2016-112578,12/29/2016,Frank,Olsen,14.03
US-2015-115343,9/22/2015,Frank,Olsen,55.6
CA-2015-132136,03-08-2015,Frank,Olsen,8.568
CA-2015-103093,02-03-2015,Frank,Olsen,74.52
US-2016-142251,10/31/2016,Frank,Olsen,32.064
CA-2017-141992,6/19/2017,Frank,Olsen,11.184
CA-2017-144036,11/22/2017,Frank,Olsen,35.712
CA-2014-132612,06-09-2014,Frank,Olsen,1441.3
CA-2017-106943,11/14/2017,Frank,Olsen,8.64
US-2017-107979,06-08-2017,Frank,Olsen,89.544
CA-2017-137099,12-07-2017,Frank,Preis,374.376
US-2016-153129,12/26/2016,Frank,Preis,33.9
CA-2016-125850,1/22/2016,Frank,Preis,44.4
CA-2016-111213,04-01-2016,Frank,Preis,1317.492
CA-2014-138737,12-07-2014,Frank,Preis,8.64
US-2015-168704,4/13/2015,Frank,Preis,609.98
CA-2014-138128,12-09-2014,Frank,Preis,30.672
CA-2017-113572,11-07-2017,Frank,Preis,7.88
CA-2015-121552,3/22/2015,Fred,Wasserman,19.56
CA-2017-118668,01-02-2017,Fred,Wasserman,16.59
CA-2016-139409,09-05-2016,Fred,Wasserman,43.6
CA-2017-138870,6/19/2017,George,Ashbrook,50.32
CA-2014-120950,11-06-2014,George,Ashbrook,43.68
CA-2014-133963,5/18/2014,George,Ashbrook,3.984
CA-2016-106915,11/26/2016,George,Ashbrook,17.856
US-2017-143175,08-03-2017,George,Ashbrook,99.87
CA-2016-132731,11/24/2016,George,Ashbrook,657.552
CA-2017-136350,6/24/2017,George,Ashbrook,276.69
CA-2015-155306,4/17/2015,George,Ashbrook,5.56
US-2015-110163,11-01-2015,Guy,Armstrong,7.88
CA-2017-110842,11-11-2017,Guy,Armstrong,10.89
CA-2017-107503,01-01-2017,Guy,Armstrong,48.896
CA-2017-114636,8/25/2017,Guy,Armstrong,192.16
CA-2017-134194,12/25/2017,Guy,Armstrong,39.582
CA-2017-152786,03-12-2017,Guy,Armstrong,40.41
CA-2015-149993,3/19/2015,Guy,Armstrong,10.9
US-2015-126235,10/15/2015,Guy,Armstrong,17.14
CA-2014-131247,3/30/2014,Guy,Armstrong,205.666
CA-2014-138072,12/30/2014,Guy,Armstrong,27.968
CA-2014-168368,02-11-2014,Guy,Armstrong,60.89
CA-2017-129028,04-01-2017,George,Bell,127.95
CA-2016-159912,8/29/2016,George,Bell,241.92
CA-2015-149566,12-05-2015,George,Bell,39
CA-2015-126186,09-11-2015,George,Bell,24.64
CA-2016-149314,07-02-2016,George,Bell,195.184
CA-2017-160983,10/29/2017,George,Bell,46.96
CA-2016-164672,05-08-2016,George,Bell,211.96
CA-2015-131422,11-05-2015,George,Bell,207
CA-2016-128923,12-09-2016,George,Bell,9.392
CA-2014-140228,4/28/2014,George,Bell,6.912
CA-2015-167745,9/18/2015,George,Bell,11.68
CA-2017-130309,12/17/2017,Giulietta,Baptist,544.38
CA-2015-139850,06-12-2015,Giulietta,Baptist,20.736
CA-2016-137337,03-08-2016,Giulietta,Baptist,113.6
US-2017-147984,1/28/2017,Giulietta,Baptist,279.9
CA-2015-158421,9/21/2015,Giulietta,Baptist,1690.04
CA-2017-150420,06-03-2017,Giulietta,Dortch,1099.5
CA-2017-162880,12/25/2017,Giulietta,Dortch,3.856
CA-2014-111934,05-05-2014,Giulietta,Dortch,11.88
CA-2016-121223,09-11-2016,Giulietta,Dortch,8.448
US-2016-114776,12-06-2016,Greg,Guthrie,19.44
US-2015-136476,04-05-2015,Greg,Guthrie,157.794
CA-2014-106439,10/31/2014,Greg,Guthrie,11.34
CA-2016-129686,11/27/2016,Greg,Guthrie,97.984
CA-2016-153353,8/18/2016,Greg,Guthrie,39.99
US-2017-145597,11-02-2017,Greg,Guthrie,54.336
CA-2017-118122,11/17/2017,Greg,Guthrie,13.904
CA-2017-131807,10-05-2017,Greg,Guthrie,435.168
CA-2017-157112,4/23/2017,Greg,Guthrie,11.76
US-2015-164966,7/30/2015,Gary,Hansen,155.88
CA-2017-132647,2/17/2017,Gary,Hansen,11.76
CA-2016-144540,09-05-2016,Gary,Hansen,62.79
CA-2017-163006,6/30/2017,Gary,Hansen,1001.584
CA-2017-159282,10/16/2017,Gary,Hansen,599.985
CA-2014-114125,07-09-2014,Gary,Hansen,2.88
CA-2014-128986,08-03-2014,Gary,Hansen,93.024
US-2017-131849,06-06-2017,Gary,Hansen,4.95
CA-2016-118934,08-09-2016,Gary,Hansen,4.338
US-2015-120572,12-11-2015,Gary,Hwang,12.828
CA-2015-144806,12-06-2015,Gary,Hwang,206.112
CA-2017-141138,11-10-2017,Gary,Hwang,111.79
CA-2014-144414,6/17/2014,Gary,Hwang,6.24
CA-2015-131352,10-08-2015,Gene,Hale,72.78
CA-2016-117590,12-08-2016,Gene,Hale,1097.544
CA-2017-136539,12/28/2017,Greg,Hansen,27.168
CA-2015-163090,11/17/2015,Greg,Hansen,40.92
US-2014-165862,7/13/2014,Grace,Kelly,351.216
CA-2016-162138,4/23/2016,Grace,Kelly,251.52
US-2016-116729,12/25/2016,Grace,Kelly,2575.944
CA-2015-161767,11/20/2015,Grace,Kelly,479.988
CA-2015-164567,6/15/2015,Grace,Kelly,225.576
CA-2017-139444,09-09-2017,Grace,Kelly,9.856
CA-2014-164469,6/25/2014,Grace,Kelly,263.96
CA-2016-101546,12/18/2016,Grace,Kelly,1793.98
CA-2015-133396,8/13/2015,Grace,Kelly,64.68
CA-2014-154893,12/21/2014,Gary,McGarr,1325.76
CA-2016-161025,12-03-2016,Gary,McGarr,772.68
US-2017-168613,10-08-2017,Gary,McGarr,145.764
US-2014-155544,3/21/2014,Gary,McGarr,59.2
US-2017-121251,3/26/2017,Gary,McGarr,257.568
CA-2017-135783,4/22/2017,Gary,McGarr,18.28
CA-2017-146031,7/29/2017,Gary,McGarr,60.12
US-2014-143231,12/31/2014,Gary,Mitchum,63.2
CA-2017-122595,12/14/2017,Gary,Mitchum,227.976
CA-2016-159695,04-05-2016,Gary,Mitchum,158.368
US-2016-161396,4/19/2016,Gary,Mitchum,205.176
CA-2017-151981,08-06-2017,Gary,Mitchum,824.95
CA-2014-138940,04-11-2014,Gary,Mitchum,758.352
CA-2015-167374,3/26/2015,Gene,McClure,40.032
CA-2015-127173,9/26/2015,Gene,McClure,34.44
CA-2015-169733,10/22/2015,Gene,McClure,9.952
CA-2014-141901,08-09-2014,Gene,McClure,5.98
CA-2017-134418,9/15/2017,Gene,McClure,12.42
US-2017-123834,7/21/2017,Gene,McClure,124.404
CA-2016-119445,6/26/2016,Gene,McClure,14.9
US-2017-111241,8/20/2017,Gene,McClure,239.12
CA-2016-137393,05-06-2016,Gene,McClure,41.6
CA-2016-117625,05-10-2016,Gene,McClure,7.072
CA-2014-103310,05-10-2014,Greg,Matthias,39.96
CA-2017-126144,7/31/2017,Greg,Matthias,285.576
CA-2016-139157,10-01-2016,Greg,Matthias,330.588
US-2016-139710,06-09-2016,Greg,Matthias,177.48
CA-2014-127012,08-11-2014,Greg,Matthias,12.35
CA-2016-106243,9/30/2016,Greg,Matthias,523.92
CA-2014-102988,04-05-2014,Greg,Maxwell,22.96
CA-2017-102750,09-04-2017,Greg,Maxwell,1322.352
CA-2016-100244,9/20/2016,Greg,Maxwell,65.79
CA-2015-117961,11/26/2015,Guy,Phonely,14.73
CA-2014-136742,04-06-2014,Guy,Phonely,44.91
CA-2014-103401,11/21/2014,Georgia,Rosenberg,12.96
US-2014-123183,11/19/2014,Georgia,Rosenberg,22.5
CA-2015-144386,11-05-2015,Grant,Thornton,25.344
US-2017-168116,11-04-2017,Grant,Thornton,7999.98
CA-2014-159520,06-06-2014,Grant,Thornton,149.544
CA-2016-123274,2/19/2016,Greg,Tran,44.46
CA-2017-126956,8/21/2017,Greg,Tran,35
CA-2015-124450,4/27/2015,Greg,Tran,22.74
CA-2017-101945,11/24/2017,Greg,Tran,10.824
US-2016-169040,12-06-2016,Greg,Tran,156.792
CA-2017-161774,5/14/2017,Greg,Tran,899.43
CA-2014-128209,11/17/2014,Greg,Tran,2152.776
CA-2016-126795,6/13/2016,Greg,Tran,33.568
CA-2017-151190,6/27/2017,Greg,Tran,20.07
US-2014-135881,5/23/2014,Greg,Tran,17.96
CA-2016-106460,2/19/2016,Greg,Tran,70.88
CA-2015-105725,2/18/2015,Guy,Thornton,61.06
CA-2016-130029,07-03-2016,Guy,Thornton,12.96
CA-2017-130526,11/26/2017,Guy,Thornton,33.568
CA-2017-104745,5/29/2017,Guy,Thornton,25.92
US-2017-113852,7/29/2017,Giulietta,Weimer,90.57
CA-2014-124709,7/27/2014,Giulietta,Weimer,238
CA-2017-155075,12-02-2017,Giulietta,Weimer,631.176
CA-2015-135489,9/19/2015,Giulietta,Weimer,279.86
CA-2016-169334,10/21/2016,Giulietta,Weimer,111.672
CA-2014-168312,03-01-2014,Giulietta,Weimer,137.352
CA-2016-108105,2/16/2016,Giulietta,Weimer,318.08
CA-2014-124723,08-05-2014,Gary,Zandusky,489.23
CA-2017-126928,9/17/2017,Gary,Zandusky,480
CA-2015-123141,11/14/2015,Gary,Zandusky,883.84
CA-2015-154795,12/20/2015,Gary,Zandusky,7.92
CA-2016-131737,3/17/2016,Gary,Zandusky,199.9
CA-2017-156769,05-06-2017,Gary,Zandusky,54.66
CA-2016-129903,12-01-2016,Gary,Zandusky,23.92
US-2017-123463,12/23/2017,Gary,Zandusky,13.48
CA-2014-132500,09-08-2014,Gary,Zandusky,49.98
CA-2014-107153,9/28/2014,George,Zrebassa,46.26
US-2017-167318,7/26/2017,George,Zrebassa,1649.95
CA-2017-137001,06-10-2017,George,Zrebassa,14.7
CA-2017-140515,3/19/2017,George,Zrebassa,381.36
CA-2016-145611,9/20/2016,Helen,Abelman,393.25
CA-2017-123036,09-10-2017,Helen,Abelman,37.056
CA-2015-134075,12-12-2015,Helen,Abelman,166.5
CA-2017-130141,10/22/2017,Helen,Abelman,3.168
CA-2015-153073,11/13/2015,Helen,Abelman,17.496
CA-2014-146640,6/30/2014,Helen,Abelman,334.768
CA-2015-105634,11-08-2015,Helen,Abelman,11.65
CA-2016-154018,10/13/2016,Helen,Andreada,191.976
CA-2017-157651,12-10-2017,Helen,Andreada,14.2
CA-2015-110744,09-07-2015,Helen,Andreada,671.93
CA-2015-155334,7/30/2015,Helen,Andreada,209.93
CA-2014-157924,10-11-2014,Helen,Andreada,31.92
CA-2017-117044,09-11-2017,Helen,Andreada,10.528
CA-2015-136735,7/26/2015,Helen,Andreada,167.86
US-2016-113649,08-09-2016,Helen,Andreada,30.816
CA-2015-157343,06-07-2015,Harold,Dahlen,18.312
CA-2015-162376,11/22/2015,Harold,Dahlen,17.12
CA-2014-119172,05-11-2014,Harold,Dahlen,17.472
CA-2016-146374,12-05-2016,Harold,Engle,13.4
CA-2017-143252,12/18/2017,Harold,Engle,99.95
CA-2017-140480,07-08-2017,Harold,Engle,83.92
CA-2016-114944,1/30/2016,Harold,Engle,156.512
CA-2016-104276,11/27/2016,Herbert,Flentye,116.76
CA-2016-117681,04-09-2016,Herbert,Flentye,556.665
US-2016-147711,09-03-2016,Herbert,Flentye,344.94
CA-2014-153969,9/21/2014,Herbert,Flentye,15.56
CA-2016-164784,05-01-2016,Herbert,Flentye,3.984
CA-2014-158029,5/26/2014,Herbert,Flentye,225.296
CA-2017-129833,12-09-2017,Herbert,Flentye,33.45
CA-2014-142727,4/29/2014,Harry,Greene,51.96
CA-2017-141873,10-09-2017,Harry,Greene,12.816
US-2015-161347,9/13/2015,Harry,Greene,2.412
CA-2017-122763,3/20/2017,Harry,Greene,56.704
CA-2017-150504,11-06-2017,Harry,Greene,18.16
US-2017-122672,11-04-2017,Henry,Goldwyn,70.72
CA-2014-126480,9/20/2014,Henry,Goldwyn,8.56
CA-2016-146437,1/28/2016,Henry,Goldwyn,39.68
CA-2015-156118,12-08-2015,Henry,Goldwyn,15.696
CA-2015-122168,8/21/2015,Henry,Goldwyn,17.52
CA-2015-102806,5/21/2015,Henry,Goldwyn,24.588
US-2017-160143,3/31/2017,Henry,Goldwyn,29.7
US-2017-122714,12-07-2017,Henry,Goldwyn,1889.99
CA-2016-109407,1/24/2016,Henry,Goldwyn,31.36
CA-2016-145919,12/18/2016,Henry,Goldwyn,38.88
CA-2015-169201,9/28/2015,Henry,Goldwyn,43.26
US-2014-152723,9/26/2014,Henry,Goldwyn,0.876
CA-2017-169978,12/24/2017,Hunter,Glantz,271.764
CA-2017-146724,11/20/2017,Hunter,Glantz,22
CA-2016-111794,10-01-2016,Hunter,Glantz,79.512
CA-2017-117821,06-12-2017,Hunter,Glantz,63.92
CA-2015-165162,5/14/2015,Hunter,Glantz,1117.92
US-2016-156692,8/13/2016,Hunter,Glantz,17.34
CA-2014-163748,10/14/2014,Hunter,Glantz,3.16
CA-2017-131492,10/19/2017,Hilary,Holden,8.96
CA-2014-135699,8/29/2014,Hilary,Holden,109.92
CA-2016-165470,11/25/2016,Heather,Jas,5.08
CA-2015-100216,4/13/2015,Heather,Jas,31.104
CA-2016-118500,11/17/2016,Heather,Jas,49.5
CA-2017-132584,8/26/2017,Heather,Jas,53.72
CA-2016-166772,9/20/2016,Heather,Jas,163.88
CA-2014-144281,06-10-2014,Heather,Kirkland,491.55
US-2017-141677,3/26/2017,Heather,Kirkland,143.96
CA-2015-109862,10/25/2015,Heather,Kirkland,158.99
CA-2015-150875,11/16/2015,Heather,Kirkland,696.42
CA-2017-124576,08-01-2017,Heather,Kirkland,54.896
CA-2016-165484,10/23/2016,Heather,Kirkland,16.156
CA-2017-126382,06-03-2017,Heather,Kirkland,35.168
CA-2016-130001,4/23/2016,Heather,Kirkland,36.24
US-2014-147627,1/20/2014,Hunter,Lopez,699.93
CA-2016-140634,10-03-2016,Hunter,Lopez,15.648
CA-2014-127159,05-12-2014,Hunter,Lopez,34.79
CA-2017-166709,11/17/2017,Hunter,Lopez,10499.97
CA-2017-134607,10-03-2017,Hunter,Lopez,22.58
CA-2016-101987,6/24/2016,Hunter,Lopez,440.91
CA-2015-118871,12-04-2015,Harry,Marie,271.44
CA-2017-132738,08-04-2017,Harry,Marie,7.968
CA-2017-127117,4/14/2017,Harry,Marie,74.45
CA-2017-146367,08-04-2017,Harry,Marie,3.318
US-2015-128587,12/24/2015,Harry,Marie,9.68
CA-2014-129189,7/21/2014,Harry,Marie,4.992
CA-2017-129805,12/28/2017,Harry,Marie,7.4
US-2016-110170,9/27/2016,Harry,Marie,956.6648
CA-2017-125199,10/19/2017,Harry,Marie,123.256
CA-2016-100510,05-12-2016,Harry,Marie,10.02
CA-2016-106075,9/18/2016,Henry,MacAllister,4.616
CA-2017-130904,04-11-2017,Henry,MacAllister,1.752
CA-2017-151281,4/27/2017,Henry,MacAllister,139.58
CA-2015-129917,10-02-2015,Henry,MacAllister,11.808
CA-2014-122217,11/24/2014,Harold,Pawlan,111.15
US-2015-118983,11/22/2015,Harold,Pawlan,68.81
CA-2015-122259,10/31/2015,Harold,Pawlan,70.12
CA-2017-111689,11/30/2017,Harold,Pawlan,68.472
CA-2014-121664,05-06-2014,Harold,Pawlan,140.736
CA-2015-156853,12-03-2015,Harold,Pawlan,184.66
CA-2017-161893,1/23/2017,Harold,Pawlan,95.984
CA-2017-113278,1/14/2017,Hallie,Redmond,67.4
CA-2017-165904,04-07-2017,Hallie,Redmond,16.256
CA-2017-106964,12/17/2017,Hallie,Redmond,11.808
CA-2015-103954,08-09-2015,Hallie,Redmond,687.4
US-2014-143707,03-01-2014,Hallie,Redmond,5.94
CA-2015-147011,6/18/2015,Harold,Ryan,13.632
US-2017-135013,7/24/2017,Harold,Ryan,2399.96
CA-2017-166184,3/24/2017,Harold,Ryan,47.01
CA-2015-157287,12/22/2015,Harold,Ryan,33.568
CA-2014-127131,11/24/2014,Harold,Ryan,12.096
CA-2015-135538,12/24/2015,Harold,Ryan,883.84
CA-2015-110632,3/17/2015,Harold,Ryan,15.02
CA-2017-165491,3/20/2017,Helen,Wasserman,265.93
CA-2017-140326,09-04-2017,Helen,Wasserman,825.174
CA-2017-105809,2/20/2017,Helen,Wasserman,22.23
CA-2016-136133,8/18/2016,Helen,Wasserman,355.32
CA-2015-103072,9/27/2015,Helen,Wasserman,16.4
CA-2016-140130,10/31/2016,Helen,Wasserman,21.96
CA-2017-121027,8/18/2017,Helen,Wasserman,843.9
CA-2017-121559,06-01-2017,Helen,Wasserman,1925.88
CA-2017-108931,9/14/2017,Henia,Zydlo,8.56
CA-2017-124765,11/25/2017,Henia,Zydlo,723.92
CA-2017-157420,11/21/2017,Henia,Zydlo,55.176
US-2016-154361,3/14/2016,Henia,Zydlo,21.88
CA-2017-168739,5/29/2017,Henia,Zydlo,65.424
CA-2017-158743,10/20/2017,Ivan,Gibson,13.36
CA-2016-159345,6/17/2016,Ivan,Gibson,111.96
CA-2015-101000,04-09-2015,Ivan,Gibson,370.14
CA-2014-143168,10/18/2014,Ivan,Gibson,61.96
CA-2015-151722,10-05-2015,Ivan,Liston,288
CA-2016-111318,7/23/2016,Ivan,Liston,115.136
US-2015-114741,12-06-2015,Ivan,Liston,6.48
CA-2015-156482,02-06-2015,Ivan,Liston,1268.82
CA-2014-152296,08-01-2014,Ivan,Liston,19.752
