customer_id,customer_name,order_id,order_date,total_amount
Dp-13240,Dean percer,CA-2014-129574,5/26/2014,48.4
Dp-13240,Dean percer,US-2017-132381,8/22/2017,314.532
Dp-13240,Dean percer,CA-2015-169796,11-09-2015,2321.9
Dp-13240,Dean percer,US-2017-162558,10-02-2017,11.808
Dp-13240,Dean percer,CA-2017-169691,6/15/2017,44.4
Dp-13240,Dean percer,CA-2017-139822,9/15/2017,38.62
DP-13390,Dennis Pardue,CA-2016-138478,10/21/2016,113.22
DP-13390,Dennis Pardue,CA-2015-129217,05-10-2015,70.97
DP-13390,Dennis Pardue,CA-2016-138583,5/24/2016,16.656
DP-13390,Dennis Pardue,CA-2017-150931,01-06-2017,33.74
DP-13390,Dennis Pardue,CA-2014-134621,12/21/2014,18.24
DP-13390,Dennis Pardue,CA-2017-154466,01-01-2017,3.6
DP-13390,Dennis Pardue,CA-2014-168592,09-08-2014,56.65
DP-13390,Dennis Pardue,CA-2014-107139,07-05-2014,180.96
DP-13390,Dennis Pardue,CA-2015-118423,3/24/2015,359.058
DR-12880,Dan Reichenbach,CA-2016-117282,7/14/2016,14.16
DR-12880,Dan Reichenbach,US-2015-159982,11/28/2015,12.132
DR-12880,Dan Reichenbach,CA-2017-161956,8/27/2017,198.46
DR-12880,Dan Reichenbach,CA-2017-134404,12/27/2017,164.388
DR-12880,Dan Reichenbach,US-2016-164189,3/24/2016,403.168
DR-12880,Dan Reichenbach,CA-2015-103933,9/25/2015,899.91
DR-12880,Dan Reichenbach,CA-2017-143574,6/29/2017,638.82
DR-12880,Dan Reichenbach,US-2016-127425,8/26/2016,33
DR-12880,Dan Reichenbach,CA-2017-148810,6/26/2017,13.872
DR-12940,Daniel Raglin,CA-2017-160899,08-11-2017,477.51
DR-12940,Daniel Raglin,CA-2017-142671,11-10-2017,11.52
DR-12940,Daniel Raglin,CA-2014-100881,3/28/2014,302.376
DR-12940,Daniel Raglin,CA-2016-160241,11/29/2016,242.176
DR-12940,Daniel Raglin,US-2016-140158,10-04-2016,30.4
DR-12940,Daniel Raglin,CA-2015-104871,3/30/2015,366.744
DR-12940,Daniel Raglin,US-2015-163783,12/27/2015,12.672
DR-12940,Daniel Raglin,CA-2015-104626,09-01-2015,114.6
DS-13030,Darrin Sayre,US-2017-125717,9/28/2017,32.776
DS-13030,Darrin Sayre,CA-2017-131954,1/21/2017,242.94
DS-13030,Darrin Sayre,CA-2017-144848,04-04-2017,41.22
DS-13030,Darrin Sayre,CA-2014-113271,07-09-2014,14.304
DS-13180,David Smith,CA-2015-159863,09-04-2015,134.376
DS-13180,David Smith,CA-2015-130456,8/21/2015,586.398
DS-13180,David Smith,CA-2016-127243,11/28/2016,340.182
DS-13180,David Smith,CA-2016-146325,12/14/2016,81.424
DS-13180,David Smith,CA-2016-119074,3/27/2016,20.24
DS-13180,David Smith,CA-2014-132983,4/28/2014,159.98
DS-13180,David Smith,CA-2015-163055,08-09-2015,2.2
DS-13180,David Smith,CA-2017-154907,3/31/2017,205.3328
DS-13180,David Smith,CA-2017-134285,12-07-2017,3.552
DV-13045,Darrin Van Huff,CA-2017-139773,12-04-2017,188.552
DV-13045,Darrin Van Huff,CA-2016-138688,06-12-2016,14.62
DV-13045,Darrin Van Huff,CA-2017-168389,12-11-2017,721.875
DV-13045,Darrin Van Huff,CA-2017-125745,6/30/2017,19.52
DV-13045,Darrin Van Huff,CA-2016-106656,9/23/2016,4.08
DV-13465,Dianna Vittorini,CA-2015-146486,11-09-2015,244.55
DV-13465,Dianna Vittorini,CA-2016-126102,09-10-2016,276.784
DV-13465,Dianna Vittorini,CA-2017-145233,12-01-2017,470.376
DV-13465,Dianna Vittorini,CA-2014-124646,6/22/2014,501.81
DV-13465,Dianna Vittorini,US-2017-152002,06-11-2017,122.97
DV-13465,Dianna Vittorini,CA-2015-100251,5/17/2015,31.5
DW-13195,David Wiener,US-2016-127971,11/20/2016,318.43
DW-13195,David Wiener,CA-2014-152849,07-05-2014,4.368
DW-13195,David Wiener,US-2017-103226,9/22/2017,27.18
DW-13195,David Wiener,CA-2017-101581,10/22/2017,177.225
DW-13195,David Wiener,CA-2014-133158,8/19/2014,289.24
DW-13195,David Wiener,CA-2014-123477,1/18/2014,64.864
DW-13480,Dianna Wilson,CA-2016-164399,11-12-2016,203.976
DW-13480,Dianna Wilson,US-2017-132297,5/27/2017,58.34
DW-13480,Dianna Wilson,CA-2016-101938,01-07-2016,34.58
DW-13480,Dianna Wilson,CA-2016-151141,8/20/2016,14.78
DW-13480,Dianna Wilson,CA-2014-131926,06-01-2014,2001.86
DW-13540,Don Weiss,CA-2017-132521,9/23/2017,119.96
DW-13540,Don Weiss,CA-2017-101210,8/25/2017,9.728
DW-13540,Don Weiss,CA-2016-149902,04-01-2016,88.04
DW-13540,Don Weiss,CA-2016-128706,2/27/2016,16.192
DW-13540,Don Weiss,CA-2017-148642,03-06-2017,4.928
DW-13585,Dorothy Wardle,CA-2015-162950,6/28/2015,15.552
DW-13585,Dorothy Wardle,US-2017-126060,4/14/2017,198.272
DW-13585,Dorothy Wardle,CA-2016-148516,08-07-2016,179.97
DW-13585,Dorothy Wardle,CA-2016-165820,9/26/2016,12.96
DW-13585,Dorothy Wardle,CA-2014-120432,8/24/2014,25.5
DW-13585,Dorothy Wardle,CA-2017-123134,05-02-2017,129.93
DW-13585,Dorothy Wardle,US-2017-164147,02-02-2017,59.97
EA-14035,Erin Ashbrook,US-2014-156216,9/13/2014,18.648
EA-14035,Erin Ashbrook,CA-2015-154921,5/23/2015,186.69
EA-14035,Erin Ashbrook,CA-2016-108581,6/20/2016,95.968
EA-14035,Erin Ashbrook,CA-2016-168956,2/16/2016,92.064
EA-14035,Erin Ashbrook,CA-2017-121909,7/31/2017,54.816
EA-14035,Erin Ashbrook,CA-2015-158939,11/26/2015,599.99
EA-14035,Erin Ashbrook,CA-2014-151162,12-05-2014,98.376
EA-14035,Erin Ashbrook,CA-2017-154501,4/30/2017,9.78
EA-14035,Erin Ashbrook,CA-2016-121447,2/21/2016,135.8
EA-14035,Erin Ashbrook,CA-2016-102813,07-02-2016,528.43
EA-14035,Erin Ashbrook,CA-2016-104633,06-12-2016,185.88
EA-14035,Erin Ashbrook,CA-2016-164924,07-10-2016,341.991
EA-14035,Erin Ashbrook,CA-2014-114195,11-01-2014,68.704
EB-13705,Ed Braxton,CA-2017-107797,05-08-2017,41.472
EB-13705,Ed Braxton,CA-2014-129938,12/15/2014,445.802
EB-13705,Ed Braxton,CA-2016-128223,6/14/2016,1293.488
EB-13705,Ed Braxton,CA-2015-128125,3/31/2015,98.376
EB-13705,Ed Braxton,CA-2014-100090,07-08-2014,502.488
EB-13705,Ed Braxton,CA-2015-104493,10-02-2015,57.504
EB-13705,Ed Braxton,US-2016-137547,03-07-2016,21.072
EB-13705,Ed Braxton,CA-2017-134978,11-12-2017,15.92
EB-13705,Ed Braxton,CA-2017-147277,10/20/2017,284.364
EB-13750,Edward Becker,CA-2016-126809,04-09-2016,35.352
EB-13750,Edward Becker,CA-2017-122707,4/16/2017,477.24
EB-13750,Edward Becker,CA-2017-161739,11-10-2017,341.96
EB-13750,Edward Becker,CA-2015-128083,03-12-2015,8.688
EB-13750,Edward Becker,CA-2017-161459,11/25/2017,39.96
EB-13750,Edward Becker,CA-2015-166947,06-05-2015,1522.638
EB-13750,Edward Becker,US-2016-147340,9/24/2016,63.2
EB-13750,Edward Becker,CA-2016-145548,11-11-2016,28.14
EB-13750,Edward Becker,CA-2016-166380,5/30/2016,26.55
EB-13750,Edward Becker,CA-2016-137652,8/28/2016,18.432
EB-13840,Ellis Ballard,CA-2014-146885,5/30/2014,13.62
EB-13840,Ellis Ballard,US-2014-102631,12/13/2014,94.428
EB-13840,Ellis Ballard,CA-2016-139885,12-04-2016,212.88
EB-13840,Ellis Ballard,CA-2017-156951,10-01-2017,91.84
EB-13840,Ellis Ballard,CA-2015-164301,3/26/2015,3393.68
EB-13870,Emily Burns,CA-2015-106320,9/25/2015,1044.63
EB-13870,Emily Burns,CA-2016-144939,10-03-2016,599.292
EB-13870,Emily Burns,CA-2017-130967,03-10-2017,53.982
EB-13870,Emily Burns,CA-2015-153626,07-09-2015,5.16
EB-13870,Emily Burns,US-2015-110569,5/23/2015,19.194
EB-13870,Emily Burns,CA-2014-110219,05-05-2014,127.869
EB-13870,Emily Burns,CA-2016-159989,12-09-2016,40.68
EB-13870,Emily Burns,CA-2017-169817,9/21/2017,1.908
EB-13870,Emily Burns,CA-2017-148999,1/30/2017,419.136
EB-13870,Emily Burns,US-2014-126340,11-08-2014,333.576
EB-13930,Eric Barreto,US-2017-106551,7/22/2017,526.344
EB-13930,Eric Barreto,US-2016-116400,10/22/2016,39.92
EB-13930,Eric Barreto,CA-2016-101448,2/27/2016,56.82
EB-13930,Eric Barreto,CA-2016-122728,5/18/2016,104.28
EB-13930,Eric Barreto,CA-2014-123400,02-02-2014,18.336
EB-13975,Erica Bern,CA-2016-135461,02-07-2016,623.96
EB-13975,Erica Bern,CA-2017-115427,12/30/2017,13.904
EB-13975,Erica Bern,US-2016-164630,01-04-2016,959.968
EB-13975,Erica Bern,US-2016-150357,10-10-2016,20.608
EB-14110,Eugene Barchas,CA-2015-106257,4/13/2015,241.568
EB-14110,Eugene Barchas,CA-2016-116561,09-11-2016,332.94
EB-14110,Eugene Barchas,CA-2016-121370,11/14/2016,380.058
EB-14110,Eugene Barchas,CA-2017-149895,09-08-2017,258.528
EB-14110,Eugene Barchas,US-2015-153283,11-12-2015,15.56
EB-14110,Eugene Barchas,CA-2015-111612,11/28/2015,71.12
EB-14170,Evan Bailliet,CA-2014-103086,10/17/2014,5.312
EB-14170,Evan Bailliet,CA-2014-111962,9/29/2014,10.048
EB-14170,Evan Bailliet,CA-2017-162635,10-09-2017,10.816
EB-14170,Evan Bailliet,CA-2016-143441,11-05-2016,11.84
EB-14170,Evan Bailliet,CA-2015-148705,03-12-2015,5.04
EB-14170,Evan Bailliet,CA-2015-142930,11/28/2015,335.52
EC-14050,Erin Creighton,CA-2017-161102,7/31/2017,56.56
EC-14050,Erin Creighton,US-2016-169369,12-12-2016,249.95
EC-14050,Erin Creighton,US-2017-140074,3/23/2017,25.68
EC-14050,Erin Creighton,CA-2014-139633,12/17/2014,5.484
EC-14050,Erin Creighton,CA-2017-163188,11-07-2017,38.16
ED-13885,Emily Ducich,CA-2017-134838,2/19/2017,12.84
ED-13885,Emily Ducich,CA-2014-110352,11/23/2014,23.68
ED-13885,Emily Ducich,CA-2014-110527,08-09-2014,20.88
ED-13885,Emily Ducich,CA-2016-118311,10/24/2016,450
ED-13885,Emily Ducich,CA-2016-149916,12/22/2016,55.36
ED-13885,Emily Ducich,CA-2015-137071,12/20/2015,100.8
ED-13885,Emily Ducich,CA-2015-160227,11-02-2015,2621.322
ED-13885,Emily Ducich,CA-2017-133102,8/17/2017,5.552
EG-13900,Emily Grady,US-2017-167570,12-08-2017,215.544
EG-13900,Emily Grady,CA-2017-141719,11/17/2017,239.96
EG-13900,Emily Grady,US-2016-150861,12-03-2016,182.72
EG-13900,Emily Grady,CA-2017-114524,3/31/2017,13.468
EG-13900,Emily Grady,CA-2015-138625,11-02-2015,197.72
EH-13765,Edward Hooks,CA-2016-153836,10/30/2016,28.752
EH-13765,Edward Hooks,CA-2014-142979,04-12-2014,39.68
EH-13765,Edward Hooks,CA-2016-158155,05-02-2016,12.56
EH-13765,Edward Hooks,CA-2016-155565,5/28/2016,54.9
EH-13765,Edward Hooks,US-2015-147242,09-10-2015,61.96
EH-13765,Edward Hooks,US-2017-111423,8/17/2017,895.92
EH-13765,Edward Hooks,CA-2014-138450,10/18/2014,52.512
EH-13765,Edward Hooks,CA-2016-135776,12/23/2016,8.82
EH-13765,Edward Hooks,CA-2016-100944,9/24/2016,304.9
EH-13765,Edward Hooks,CA-2016-136301,3/13/2016,28.28
EH-13765,Edward Hooks,US-2016-119046,06-02-2016,30.18
EH-13765,Edward Hooks,CA-2017-152499,1/22/2017,15.12
EH-13945,Eric Hoffmann,CA-2015-114048,12/14/2015,29.22
EH-13945,Eric Hoffmann,CA-2017-153080,5/22/2017,68.46
EH-13945,Eric Hoffmann,US-2016-110156,11/19/2016,100.704
EH-13945,Eric Hoffmann,CA-2016-121755,1/16/2016,11.648
EH-13945,Eric Hoffmann,CA-2017-160458,5/27/2017,25.92
EH-13945,Eric Hoffmann,CA-2015-149384,07-10-2015,3.366
EH-13945,Eric Hoffmann,CA-2014-107594,07-02-2014,73.98
EH-13945,Eric Hoffmann,US-2016-158288,11/26/2016,78.759
EH-13990,Erica Hackney,CA-2014-102295,11/24/2014,120.712
EH-13990,Erica Hackney,CA-2014-103366,1/15/2014,149.95
EH-13990,Erica Hackney,CA-2015-156510,9/25/2015,10.76
EH-13990,Erica Hackney,CA-2014-138513,5/23/2014,12.96
EH-13990,Erica Hackney,CA-2016-124100,3/31/2016,327.996
EH-13990,Erica Hackney,CA-2016-107790,11/20/2016,151.192
EH-14005,Erica Hernandez,CA-2017-133095,06-04-2017,108.08
EH-14005,Erica Hernandez,CA-2014-154592,12-07-2014,164.88
EH-14005,Erica Hernandez,CA-2014-140165,5/13/2014,7.104
EH-14005,Erica Hernandez,CA-2017-167381,9/22/2017,241.96
EH-14005,Erica Hernandez,CA-2017-144862,12-01-2017,104.68
EH-14005,Erica Hernandez,CA-2016-152814,4/28/2016,29.472
EH-14005,Erica Hernandez,CA-2017-127516,12/28/2017,64.784
EH-14125,Eugene Hildebrand,CA-2017-112725,1/30/2017,12.74
EH-14125,Eugene Hildebrand,CA-2016-146010,5/20/2016,40.635
EH-14125,Eugene Hildebrand,CA-2017-125752,7/31/2017,41.424
EH-14125,Eugene Hildebrand,CA-2016-104969,04-08-2016,8.872
EH-14125,Eugene Hildebrand,US-2016-156097,9/19/2016,701.372
EH-14125,Eugene Hildebrand,CA-2017-124744,6/21/2017,82.4
EH-14125,Eugene Hildebrand,CA-2015-134201,04-10-2015,142.04
EH-14125,Eugene Hildebrand,US-2015-154389,11/27/2015,748.752
EH-14125,Eugene Hildebrand,CA-2016-136126,5/24/2016,69.5
EH-14125,Eugene Hildebrand,CA-2014-100867,10/19/2014,321.552
EH-14185,Evan Henry,CA-2016-160486,12/30/2016,72.224
EH-14185,Evan Henry,CA-2016-167115,04-04-2016,588.784
EH-14185,Evan Henry,CA-2017-112984,9/16/2017,20.544
EH-14185,Evan Henry,CA-2014-139542,10/25/2014,40.776
EH-14185,Evan Henry,CA-2014-105340,11/22/2014,6.928
EH-14185,Evan Henry,CA-2014-143840,5/22/2014,135.98
EJ-13720,Ed Jacobs,US-2014-117163,1/27/2014,57.23
EJ-13720,Ed Jacobs,CA-2015-169656,8/13/2015,422.856
EJ-13720,Ed Jacobs,CA-2017-123085,03-03-2017,1049.44
EJ-13720,Ed Jacobs,CA-2014-108273,12/16/2014,36.288
EJ-14155,Eva Jacobs,US-2017-110989,11-03-2017,43.5
EJ-14155,Eva Jacobs,CA-2017-147410,09-04-2017,421.1
EJ-14155,Eva Jacobs,CA-2014-105648,03-03-2014,626.352
EJ-14155,Eva Jacobs,CA-2016-142594,12-01-2016,137.94
EJ-14155,Eva Jacobs,CA-2017-133641,5/14/2017,48.69
EK-13795,Eileen Kiefer,CA-2015-154340,11/29/2015,56.3
EK-13795,Eileen Kiefer,CA-2015-109113,12/19/2015,25.488
EK-13795,Eileen Kiefer,CA-2017-108091,11/16/2017,23.36
EK-13795,Eileen Kiefer,CA-2014-111871,3/18/2014,1198.33
EL-13735,Ed Ludwig,CA-2016-113061,4/22/2016,86.62
EL-13735,Ed Ludwig,CA-2017-150707,10/14/2017,37.66
EM-13810,Eleni McCrary,CA-2015-139584,8/24/2015,284.364
EM-13810,Eleni McCrary,CA-2017-137344,8/20/2017,40.29
EM-13810,Eleni McCrary,CA-2015-142041,06-07-2015,7.52
EM-13810,Eleni McCrary,CA-2015-113404,7/16/2015,1348.704
EM-13810,Eleni McCrary,CA-2016-158358,03-04-2016,159.98
EM-13825,Elizabeth Moffitt,CA-2015-149748,5/31/2015,274.8
EM-13825,Elizabeth Moffitt,CA-2017-122035,7/20/2017,14.62
EM-13825,Elizabeth Moffitt,CA-2017-114258,11-05-2017,492.768
EM-13825,Elizabeth Moffitt,CA-2016-136595,09-05-2016,21.204
EM-13825,Elizabeth Moffitt,US-2017-128398,05-02-2017,159.56
EM-13825,Elizabeth Moffitt,CA-2016-116764,8/27/2016,9.216
EM-13825,Elizabeth Moffitt,CA-2015-109603,1/26/2015,182.72
EM-13825,Elizabeth Moffitt,CA-2014-103807,12-02-2014,5.95
EM-13960,Eric Murdock,CA-2015-148873,10-01-2015,2.992
EM-13960,Eric Murdock,CA-2017-168942,08-01-2017,186.54
EM-13960,Eric Murdock,CA-2015-129042,12-12-2015,8.22
EM-13960,Eric Murdock,CA-2015-119697,12/28/2015,54.384
EM-13960,Eric Murdock,CA-2015-156566,10-01-2015,572.8
EM-14065,Erin Mull,CA-2014-127691,7/22/2014,5.96
EM-14065,Erin Mull,CA-2016-155670,8/13/2016,11.232
EM-14065,Erin Mull,CA-2017-149720,06-04-2017,30.336
EM-14065,Erin Mull,CA-2017-133620,11/13/2017,11.21
EM-14095,Eudokia Martin,CA-2015-163237,08-07-2015,494.97
EM-14095,Eudokia Martin,CA-2017-132437,09-08-2017,65.12
EM-14095,Eudokia Martin,US-2015-159499,11/21/2015,325.632
EM-14095,Eudokia Martin,CA-2016-161669,11-07-2016,37.44
EM-14140,Eugene Moren,CA-2017-134915,11-12-2017,41.6
EM-14140,Eugene Moren,CA-2016-139997,07-01-2016,1499.95
EM-14140,Eugene Moren,CA-2016-152730,5/30/2016,364.74
EM-14140,Eugene Moren,US-2016-131058,12/27/2016,20.16
EM-14140,Eugene Moren,CA-2014-168158,7/19/2014,6.096
EM-14140,Eugene Moren,CA-2015-146255,03-07-2015,119.85
EM-14200,Evan Minnotte,CA-2015-141754,12/20/2015,11.696
EM-14200,Evan Minnotte,CA-2017-162033,3/26/2017,53.25
EM-14200,Evan Minnotte,CA-2017-167549,7/25/2017,298.116
EN-13780,Edward Nazzal,CA-2016-126284,9/20/2016,83.7
EN-13780,Edward Nazzal,CA-2015-103177,5/30/2015,239.97
EN-13780,Edward Nazzal,CA-2016-165848,06-04-2016,14.94
EN-13780,Edward Nazzal,CA-2017-160087,3/18/2017,23.832
EP-13915,Emily Phan,CA-2017-111815,03-03-2017,180.98
EP-13915,Emily Phan,CA-2016-140641,10/28/2016,38.19
EP-13915,Emily Phan,CA-2015-163587,3/14/2015,16.52
EP-13915,Emily Phan,US-2016-131611,11-05-2016,863.128
EP-13915,Emily Phan,CA-2017-149888,11-07-2017,359.97
EP-13915,Emily Phan,US-2016-159856,10/18/2016,307.92
EP-13915,Emily Phan,CA-2017-102099,12/18/2017,6.63
EP-13915,Emily Phan,CA-2017-157483,11-11-2017,181.86
EP-13915,Emily Phan,US-2017-122637,09-03-2017,42.616
EP-13915,Emily Phan,CA-2014-134278,07-06-2014,559.992
EP-13915,Emily Phan,CA-2015-123330,6/21/2015,107.976
EP-13915,Emily Phan,US-2017-165953,12/31/2016,47.616
EP-13915,Emily Phan,US-2016-119298,11/25/2016,59.98
EP-13915,Emily Phan,CA-2016-113390,10-11-2016,5.344
EP-13915,Emily Phan,CA-2017-131303,11/28/2017,62.65
EP-13915,Emily Phan,US-2017-125808,11-12-2017,11.56
EP-13915,Emily Phan,CA-2017-122770,12/13/2017,8.64
ER-13855,Elpida Rittenbach,CA-2016-162236,11-04-2016,45.248
ER-13855,Elpida Rittenbach,CA-2016-149223,09-06-2016,77.88
ER-13855,Elpida Rittenbach,CA-2015-127019,12/21/2015,60.984
ES-14020,Erica Smith,CA-2016-127775,06-11-2016,239.97
ES-14020,Erica Smith,CA-2014-156433,9/20/2014,9.96
ES-14020,Erica Smith,CA-2017-103499,11/20/2017,209.568
ES-14020,Erica Smith,US-2017-163300,9/15/2017,2357.488
ES-14020,Erica Smith,CA-2015-142433,4/20/2015,117.456
ES-14080,Erin Smith,CA-2016-134936,12/19/2016,455.97
ES-14080,Erin Smith,CA-2017-127397,2/24/2017,123.92
ES-14080,Erin Smith,CA-2017-157469,12-02-2017,19.728
ES-14080,Erin Smith,CA-2017-139619,9/19/2017,95.616
ES-14080,Erin Smith,CA-2016-136924,7/14/2016,380.864
ES-14080,Erin Smith,CA-2014-108189,10-02-2014,9.408
ES-14080,Erin Smith,CA-2015-104129,2/27/2015,105.98
ES-14080,Erin Smith,CA-2016-108056,9/29/2016,859.2
ES-14080,Erin Smith,CA-2016-154998,04-07-2016,37.94
FA-14230,Frank Atkinson,US-2015-131359,10/30/2015,59.994
FA-14230,Frank Atkinson,CA-2014-156601,9/19/2014,7.16
FA-14230,Frank Atkinson,CA-2015-135391,02-09-2015,40.096
FA-14230,Frank Atkinson,CA-2015-140718,07-02-2015,74.24
FA-14230,Frank Atkinson,CA-2015-108672,09-10-2015,106.68
FA-14230,Frank Atkinson,CA-2017-122364,9/24/2017,859.2
FA-14230,Frank Atkinson,CA-2016-113845,11/20/2016,289.568
FC-14245,Frank Carlisle,CA-2017-167640,03-06-2017,23.88
FC-14245,Frank Carlisle,CA-2015-115693,12-10-2015,56.3
FC-14245,Frank Carlisle,CA-2017-117422,10/21/2017,161.568
FC-14245,Frank Carlisle,CA-2016-147256,10/17/2016,449.97
FC-14245,Frank Carlisle,CA-2017-144456,09-08-2017,61.68
FC-14245,Frank Carlisle,CA-2015-104059,6/13/2015,3.424
FC-14245,Frank Carlisle,CA-2015-149517,9/19/2015,60.84
FC-14335,Fred Chung,US-2014-134054,10-10-2014,255.85
FC-14335,Fred Chung,CA-2015-138492,5/15/2015,51.968
FC-14335,Fred Chung,CA-2016-138968,3/15/2016,4.544
FC-14335,Fred Chung,CA-2015-107741,03-08-2015,3.408
FC-14335,Fred Chung,CA-2015-121405,3/30/2015,23.52
FC-14335,Fred Chung,CA-2017-107517,02-05-2017,1640.7
FC-14335,Fred Chung,US-2017-126081,6/29/2017,5.184
FG-14260,Frank Gastineau,CA-2017-101308,10-02-2017,8.94
FG-14260,Frank Gastineau,CA-2017-127460,07-10-2017,298.464
FG-14260,Frank Gastineau,CA-2017-106033,10/15/2017,87.92
FG-14260,Frank Gastineau,CA-2014-152443,5/21/2014,447.86
FG-14260,Frank Gastineau,CA-2017-155607,11/26/2017,58.73
FG-14260,Frank Gastineau,CA-2017-160801,9/19/2017,4.842
FG-14260,Frank Gastineau,CA-2014-101833,11/17/2014,34.44
FH-14275,Frank Hawley,CA-2017-162474,3/13/2017,7.992
FH-14275,Frank Hawley,CA-2014-100916,10/21/2014,194.7
FH-14275,Frank Hawley,CA-2017-104318,5/13/2017,20.768
FH-14275,Frank Hawley,CA-2014-153808,04-06-2014,70.95
FH-14275,Frank Hawley,CA-2016-168557,9/19/2016,8.928
FH-14275,Frank Hawley,CA-2017-128370,09-10-2017,362.352
FH-14275,Frank Hawley,CA-2017-121503,07-03-2017,273.896
FH-14275,Frank Hawley,CA-2016-152170,11-12-2016,287.52
FH-14275,Frank Hawley,CA-2017-104640,11-10-2017,931.176
FH-14275,Frank Hawley,CA-2017-107832,11/23/2017,7.476
FH-14350,Fred Harton,CA-2015-165624,8/23/2015,542.94
FH-14350,Fred Harton,CA-2015-148859,12/28/2015,24.816
FH-14350,Fred Harton,CA-2017-104801,2/13/2017,6.63
FH-14350,Fred Harton,CA-2017-106831,06-01-2017,3.798
FH-14365,Fred Hopkins,CA-2015-162047,11-03-2015,1448.82
FH-14365,Fred Hopkins,CA-2017-121398,12/25/2017,153.552
FH-14365,Fred Hopkins,CA-2014-169684,10/20/2014,328.59
FH-14365,Fred Hopkins,CA-2017-126676,9/29/2017,7.98
FH-14365,Fred Hopkins,CA-2017-109750,7/22/2017,29.97
FH-14365,Fred Hopkins,US-2017-124303,07-06-2017,2.946
FH-14365,Fred Hopkins,CA-2015-111829,3/19/2015,1247.64
FH-14365,Fred Hopkins,CA-2016-104689,12-01-2016,23.04
FM-14215,Filia McAdams,CA-2016-104983,07-03-2016,123.92
FM-14215,Filia McAdams,CA-2014-114643,6/13/2014,14.52
FM-14215,Filia McAdams,US-2017-164056,4/29/2017,1048.35
FM-14215,Filia McAdams,CA-2017-127929,12/23/2017,181.95
FM-14215,Filia McAdams,CA-2016-132143,09-03-2016,48.16
FM-14215,Filia McAdams,CA-2016-124814,04-10-2016,12.96
FM-14215,Filia McAdams,US-2016-101196,05-12-2016,82.368
FM-14215,Filia McAdams,CA-2014-114790,03-11-2014,146.76
FM-14215,Filia McAdams,CA-2017-143651,3/25/2017,23.1
FM-14215,Filia McAdams,CA-2016-134516,9/20/2016,17.088
FM-14290,Frank Merwin,CA-2015-130554,04-07-2015,11.736
FM-14290,Frank Merwin,US-2017-153948,11-06-2017,59.94
FM-14290,Frank Merwin,CA-2016-103163,06-07-2016,4.784
FM-14290,Frank Merwin,CA-2017-146535,11/24/2017,2.88
FM-14290,Frank Merwin,US-2017-129777,07-03-2017,258.9
FM-14290,Frank Merwin,CA-2014-123260,8/26/2014,176.8
FM-14290,Frank Merwin,CA-2016-155488,11/13/2016,44.02
FM-14290,Frank Merwin,CA-2016-114867,12/23/2016,7.968
FM-14290,Frank Merwin,CA-2017-121160,11-04-2017,7.536
FM-14380,Fred McMath,CA-2015-124499,10-09-2015,389.97
FM-14380,Fred McMath,US-2016-135720,12-11-2016,243.384
FM-14380,Fred McMath,CA-2016-141082,12-09-2016,3.69
FM-14380,Fred McMath,CA-2016-145842,6/17/2016,40.74
FM-14380,Fred McMath,CA-2017-163321,08-07-2017,79.992
FM-14380,Fred McMath,CA-2017-134796,6/25/2017,148.48
FM-14380,Fred McMath,CA-2015-112711,07-12-2015,307.168
FM-14380,Fred McMath,CA-2015-136147,11/13/2015,121.104
FM-14380,Fred McMath,CA-2016-146150,2/14/2016,264.18
FO-14305,Frank Olsen,CA-2016-112578,12/29/2016,14.03
FO-14305,Frank Olsen,US-2015-115343,9/22/2015,55.6
FO-14305,Frank Olsen,CA-2015-132136,03-08-2015,8.568
FO-14305,Frank Olsen,CA-2015-103093,02-03-2015,74.52
FO-14305,Frank Olsen,US-2016-142251,10/31/2016,32.064
FO-14305,Frank Olsen,CA-2017-141992,6/19/2017,11.184
FO-14305,Frank Olsen,CA-2017-144036,11/22/2017,35.712
FO-14305,Frank Olsen,CA-2014-132612,06-09-2014,1441.3
FO-14305,Frank Olsen,CA-2017-106943,11/14/2017,8.64
FO-14305,Frank Olsen,US-2017-107979,06-08-2017,89.544
FP-14320,Frank Preis,CA-2017-137099,12-07-2017,374.376
FP-14320,Frank Preis,US-2016-153129,12/26/2016,33.9
FP-14320,Frank Preis,CA-2016-125850,1/22/2016,44.4
FP-14320,Frank Preis,CA-2016-111213,04-01-2016,1317.492
FP-14320,Frank Preis,CA-2014-138737,12-07-2014,8.64
FP-14320,Frank Preis,US-2015-168704,4/13/2015,609.98
FP-14320,Frank Preis,CA-2014-138128,12-09-2014,30.672
FP-14320,Frank Preis,CA-2017-113572,11-07-2017,7.88
FW-14395,Fred Wasserman,CA-2015-121552,3/22/2015,19.56
FW-14395,Fred Wasserman,CA-2017-118668,01-02-2017,16.59
FW-14395,Fred Wasserman,CA-2016-139409,09-05-2016,43.6
GA-14515,George Ashbrook,CA-2017-138870,6/19/2017,50.32
GA-14515,George Ashbrook,CA-2014-120950,11-06-2014,43.68
GA-14515,George Ashbrook,CA-2014-133963,5/18/2014,3.984
GA-14515,George Ashbrook,CA-2016-106915,11/26/2016,17.856
GA-14515,George Ashbrook,US-2017-143175,08-03-2017,99.87
GA-14515,George Ashbrook,CA-2016-132731,11/24/2016,657.552
GA-14515,George Ashbrook,CA-2017-136350,6/24/2017,276.69
